Timetable for grade 1
Mon-17:00~17:30,,Applied Calculus and Differential Equations(SE101a) Sect 3 E7-L22 S.Y.Ahn,Writing.Reading.Speaking(HL111a) Sect 3 E7-G02 T.H.Lim,Music I: Classic Guitar(HL103) Sect 1 S1-304 Jong-Ho.Park,Music I: Violin(HL103) Sect 4 S1-303 J.H.Cheong,Music I: Cello(HL103) Sect 6 S1-301 G.J.Jeong,Music I: Clarinet(HL103) Sect 8 S1-305 H.S.Na,Communication Skills(HL107) Sect 1 E7-L27 Anna,Physical Education I: Taekwondo(HL105) Sect 1 S1-108 Ji-Hoon.Lee,Physical Education I: Taekwondo(HL105) Sect 2 S1-111 Y.H.Yoo
Mon-17:30~17:00,,,,Music I: Classic Guitar(HL103) Sect 1 S1-304 Jong-Ho.Park,Music I: Violin(HL103) Sect 4 S1-303 J.H.Cheong,Music I: Cello(HL103) Sect 6 S1-301 G.J.Jeong,Music I: Clarinet(HL103) Sect 8 S1-305 H.S.Na,Communication Skills(HL107) Sect 1 E7-L27 Anna,Physical Education I: Taekwondo(HL105) Sect 1 S1-108 Ji-Hoon.Lee,Physical Education I: Taekwondo(HL105) Sect 2 S1-111 Y.H.Yoo
Mon-18:00~18:30,,,,,,,,,Physical Education I: Taekwondo(HL105) Sect 1 S1-108 Ji-Hoon.Lee,Physical Education I: Taekwondo(HL105) Sect 2 S1-111 Y.H.Yoo
Mon-18:30~18:00,Music I: Classic Guitar(HL103) Sect 2 S1-303 Jong-Ho.Park,Music I: Violin(advanced)(HL103) Sect 5 S1-304 J.H.Cheong,Music I: Ensemble(HL103) Sect 7 S1-305 G.J.Jeong,Music I: Clarinet(HL103) Sect 9 S1-301 H.S.Na,Physical Education I: Taekwondo(HL105) Sect 3 S1-108 Ji-Hoon.Lee,Physical Education I: Taekwondo(HL105) Sect 4 S1-111 Y.H.Yoo
Mon-19:00~19:30,Music I: Classic Guitar(HL103) Sect 2 S1-303 Jong-Ho.Park,Music I: Violin(advanced)(HL103) Sect 5 S1-304 J.H.Cheong,Music I: Ensemble(HL103) Sect 7 S1-305 G.J.Jeong,Music I: Clarinet(HL103) Sect 9 S1-301 H.S.Na,Physical Education I: Taekwondo(HL105) Sect 3 S1-108 Ji-Hoon.Lee,Physical Education I: Taekwondo(HL105) Sect 4 S1-111 Y.H.Yoo
Mon-19:30~19:00,Music I: Classic Guitar(HL103) Sect 2 S1-303 Jong-Ho.Park,Music I: Violin(advanced)(HL103) Sect 5 S1-304 J.H.Cheong,Music I: Ensemble(HL103) Sect 7 S1-305 G.J.Jeong,Music I: Clarinet(HL103) Sect 9 S1-301 H.S.Na,Physical Education I: Taekwondo(HL105) Sect 3 S1-108 Ji-Hoon.Lee,Physical Education I: Taekwondo(HL105) Sect 4 S1-111 Y.H.Yoo
Mon-20:00~20:30,Music I: Classic Guitar(HL103) Sect 2 S1-303 Jong-Ho.Park,Music I: Violin(advanced)(HL103) Sect 5 S1-304 J.H.Cheong,Music I: Ensemble(HL103) Sect 7 S1-305 G.J.Jeong,Music I: Clarinet(HL103) Sect 9 S1-301 H.S.Na,Physical Education I: Taekwondo(HL105) Sect 3 S1-108 Ji-Hoon.Lee,Physical Education I: Taekwondo(HL105) Sect 4 S1-111 Y.H.Yoo
Mon-20:30~20:00,Music I: Classic Guitar(HL103) Sect 3 S1-301 Jong-Ho.Park
Mon-21:00~21:30,Music I: Classic Guitar(HL103) Sect 3 S1-301 Jong-Ho.Park
Mon-21:30~21:00,Music I: Classic Guitar(HL103) Sect 3 S1-301 Jong-Ho.Park
Mon-22:00~22:30,Music I: Classic Guitar(HL103) Sect 3 S1-301 Jong-Ho.Park
Tue-9:00~9:30,General Chemistry I (on Matter)(SE117) Sect 4 E7-L22 H.S.Cheong,Design Thinking(SE118) Sect 1 E7-237 J.R.Park
Tue-9:30~9:00,General Chemistry I (on Matter)(SE117) Sect 4 E7-L22 H.S.Cheong,Design Thinking(SE118) Sect 1 E7-237 J.R.Park
Tue-10:00~10:30,General Chemistry I (on Matter)(SE117) Sect 4 E7-L22 H.S.Cheong,Design Thinking(SE118) Sect 1 E7-237 J.R.Park,Classical Mechanics Lab(SE104) Sect 4 E2-219 Unknown1,Communication Skills(HL107) Sect 7 E7-L28 Aaron,Communication Skills(HL107) Sect 9 E7-L27 Unknown5
Tue-10:30~10:00,,Design Thinking(SE118) Sect 1 E7-237 J.R.Park,Classical Mechanics Lab(SE104) Sect 4 E2-219 Unknown1,Communication Skills(HL107) Sect 7 E7-L28 Aaron,Communication Skills(HL107) Sect 9 E7-L27 Unknown5
Tue-11:00~11:30,,Design Thinking(SE118) Sect 1 E7-237 J.R.Park,Classical Mechanics Lab(SE104) Sect 4 E2-219 Unknown1,Communication Skills(HL107) Sect 7 E7-L28 Aaron,Communication Skills(HL107) Sect 9 E7-L27 Unknown5
Tue-11:30~11:00,,Design Thinking(SE118) Sect 1 E7-237 J.R.Park,Classical Mechanics Lab(SE104) Sect 4 E2-219 Unknown1,Communication Skills(HL107) Sect 7 E7-L28 Aaron,Communication Skills(HL107) Sect 9 E7-L27 Unknown5
Tue-12:00~12:30
Tue-12:30~12:00
Tue-13:00~13:30,Applied Calculus and Differential Equations(SE101a) Sect 1 E7-223 H.J.Ahn,Applied Calculus and Differential Equations(SE101a) Sect 4 E7-224 K.J.Han,General Chemistry I (on Matter)(SE117) Sect 3 E7-L22 B.H.Cheong
Tue-13:30~13:00,Applied Calculus and Differential Equations(SE101a) Sect 1 E7-223 H.J.Ahn,Applied Calculus and Differential Equations(SE101a) Sect 4 E7-224 K.J.Han,General Chemistry I (on Matter)(SE117) Sect 3 E7-L22 B.H.Cheong
Tue-14:00~14:30,Applied Calculus and Differential Equations(SE101a) Sect 1 E7-223 H.J.Ahn,Applied Calculus and Differential Equations(SE101a) Sect 4 E7-224 K.J.Han,General Chemistry I (on Matter)(SE117) Sect 3 E7-L22 B.H.Cheong,Classical Mechanics Lab(SE104) Sect 1 E2-218 K.S.Park,General Biology Lab(SE112) Sect 2 E4-225 S.I.Lee
Tue-14:30~14:00,Design Thinking(SE118) Sect 2 E7-237 J.R.Park,,,Classical Mechanics Lab(SE104) Sect 1 E2-218 K.S.Park,General Biology Lab(SE112) Sect 2 E4-225 S.I.Lee
Tue-15:00~15:30,Design Thinking(SE118) Sect 2 E7-237 J.R.Park,Classical Mechanics Lab(SE104) Sect 5 E2-219 Unknown1,,Classical Mechanics Lab(SE104) Sect 1 E2-218 K.S.Park,General Biology Lab(SE112) Sect 2 E4-225 S.I.Lee
Tue-15:30~15:00,Design Thinking(SE118) Sect 2 E7-237 J.R.Park,Classical Mechanics Lab(SE104) Sect 5 E2-219 Unknown1,,Classical Mechanics Lab(SE104) Sect 1 E2-218 K.S.Park,General Biology Lab(SE112) Sect 2 E4-225 S.I.Lee
Tue-16:00~16:30,Design Thinking(SE118) Sect 2 E7-237 J.R.Park,Classical Mechanics Lab(SE104) Sect 5 E2-219 Unknown1,Music I: Piano(HL103) Sect 11 S1-309 J.K.Song,Music I: Chorus(HL103) Sect 16 S1-301 J.S.Kim
Tue-16:30~16:00,Design Thinking(SE118) Sect 2 E7-237 J.R.Park,Classical Mechanics Lab(SE104) Sect 5 E2-219 Unknown1,Music I: Piano(HL103) Sect 11 S1-309 J.K.Song,Music I: Chorus(HL103) Sect 16 S1-301 J.S.Kim,General Chemistry I (on Matter)(SE117) Sect 2 E7-L22 C.H.Nam
Tue-17:00~17:30,Design Thinking(SE118) Sect 2 E7-237 J.R.Park,,Music I: Piano(HL103) Sect 11 S1-309 J.K.Song,Music I: Chorus(HL103) Sect 16 S1-301 J.S.Kim,General Chemistry I (on Matter)(SE117) Sect 2 E7-L22 C.H.Nam
Tue-17:30~17:00,,,Music I: Piano(HL103) Sect 11 S1-309 J.K.Song,Music I: Chorus(HL103) Sect 16 S1-301 J.S.Kim,General Chemistry I (on Matter)(SE117) Sect 2 E7-L22 C.H.Nam
Tue-18:00~18:30
Tue-18:30~18:00,Music I: Piano(HL103) Sect 12 S1-309 J.K.Song,Music I: Violin(HL103) Sect 14 S1-303 Kang-Won.Lee,Music I: Chorus(HL103) Sect 17 S1-301 J.S.Kim
Tue-19:00~19:30,Music I: Piano(HL103) Sect 12 S1-309 J.K.Song,Music I: Violin(HL103) Sect 14 S1-303 Kang-Won.Lee,Music I: Chorus(HL103) Sect 17 S1-301 J.S.Kim
Tue-19:30~19:00,Music I: Piano(HL103) Sect 12 S1-309 J.K.Song,Music I: Violin(HL103) Sect 14 S1-303 Kang-Won.Lee,Music I: Chorus(HL103) Sect 17 S1-301 J.S.Kim
Tue-20:00~20:30,Music I: Piano(HL103) Sect 12 S1-309 J.K.Song,Music I: Violin(HL103) Sect 14 S1-303 Kang-Won.Lee,Music I: Chorus(HL103) Sect 17 S1-301 J.S.Kim
Tue-20:30~20:00,Music I: Violin(HL103) Sect 15 S1-301 Kang-Won.Lee,Music I: Chorus(HL103) Sect 18 S1-303 J.S.Kim
Tue-21:00~21:30,Music I: Violin(HL103) Sect 15 S1-301 Kang-Won.Lee,Music I: Chorus(HL103) Sect 18 S1-303 J.S.Kim
Tue-21:30~21:00,Music I: Violin(HL103) Sect 15 S1-301 Kang-Won.Lee,Music I: Chorus(HL103) Sect 18 S1-303 J.S.Kim
Tue-22:00~22:30,Music I: Violin(HL103) Sect 15 S1-301 Kang-Won.Lee,Music I: Chorus(HL103) Sect 18 S1-303 J.S.Kim
Wed-9:00~9:30,Classical Mechanicsb(SE103) Sect 1 E7-L22 K.S.Park
Wed-9:30~9:00,Classical Mechanicsb(SE103) Sect 1 E7-L22 K.S.Park
Wed-10:00~10:30,Classical Mechanicsb(SE103) Sect 1 E7-L22 K.S.Park,Applied Calculus and Differential Equations(SE101a) Sect 1 E7-223 H.J.Ahn,General Biology Lab(SE112) Sect 1 E4-225 C.H.Lee,Music I: Piano 4-hands Ensemble(HL103) Sect 13 S1-309 J.K.Song
Wed-10:30~10:00,Classical Mechanics(SE103) Sect 1 E7-224 H.S.Zoe,Applied Calculus and Differential Equations(SE101a) Sect 1 E7-223 H.J.Ahn,General Biology Lab(SE112) Sect 1 E4-225 C.H.Lee,Music I: Piano 4-hands Ensemble(HL103) Sect 13 S1-309 J.K.Song
Wed-11:00~11:30,Classical Mechanics(SE103) Sect 1 E7-224 H.S.Zoe,Applied Calculus and Differential Equations(SE101a) Sect 1 E7-223 H.J.Ahn,General Biology Lab(SE112) Sect 1 E4-225 C.H.Lee,Music I: Piano 4-hands Ensemble(HL103) Sect 13 S1-309 J.K.Song
Wed-11:30~11:00,Classical Mechanics(SE103) Sect 1 E7-224 H.S.Zoe,Applied Calculus and Differential Equations(SE101a) Sect 1 E7-223 H.J.Ahn,General Biology Lab(SE112) Sect 1 E4-225 C.H.Lee,Music I: Piano 4-hands Ensemble(HL103) Sect 13 S1-309 J.K.Song
Wed-12:00~12:30
Wed-12:30~12:00
Wed-13:00~13:30,Classical Mechanicsa(SE103) Sect 1 E7-223 C.S.Yoon,Classical Mechanics Lab(SE104) Sect 3 E2-219 H.S.Zoe,General Chemistry I (on Matter)(SE117) Sect 3 E7-L22 B.H.Cheong
Wed-13:30~13:00,Classical Mechanicsa(SE103) Sect 1 E7-223 C.S.Yoon,Classical Mechanics Lab(SE104) Sect 3 E2-219 H.S.Zoe,General Chemistry I (on Matter)(SE117) Sect 3 E7-L22 B.H.Cheong
Wed-14:00~14:30,Classical Mechanicsa(SE103) Sect 1 E7-223 C.S.Yoon,Classical Mechanics Lab(SE104) Sect 3 E2-219 H.S.Zoe,General Chemistry I (on Matter)(SE117) Sect 3 E7-L22 B.H.Cheong
Wed-14:30~14:00,General Biology Lab(SE112) Sect 4 E4-225 Dae-Hwan.Kim,Classical Mechanics Lab(SE104) Sect 3 E2-219 H.S.Zoe,Writing.Reading.Speaking(HL111a) Sect 4 E7-G01 T.H.Lim
Wed-15:00~15:30,General Biology Lab(SE112) Sect 4 E4-225 Dae-Hwan.Kim,,Writing.Reading.Speaking(HL111a) Sect 4 E7-G01 T.H.Lim
Wed-15:30~15:00,General Biology Lab(SE112) Sect 4 E4-225 Dae-Hwan.Kim,,Writing.Reading.Speaking(HL111a) Sect 4 E7-G01 T.H.Lim
Wed-16:00~16:30,General Biology Lab(SE112) Sect 4 E4-225 Dae-Hwan.Kim,Communication Skills(HL107) Sect 2 E7-235 Anna,Communication Skills(HL107) Sect 3 E7-L28 Philip,Communication Skills(HL107) Sect 6 E7-L27 Aaron
Wed-16:30~16:00,,Communication Skills(HL107) Sect 2 E7-235 Anna,Communication Skills(HL107) Sect 3 E7-L28 Philip,Communication Skills(HL107) Sect 6 E7-L27 Aaron
Wed-17:00~17:30,,Communication Skills(HL107) Sect 2 E7-235 Anna,Communication Skills(HL107) Sect 3 E7-L28 Philip,Communication Skills(HL107) Sect 6 E7-L27 Aaron
Wed-17:30~17:00,,Communication Skills(HL107) Sect 2 E7-235 Anna,Communication Skills(HL107) Sect 3 E7-L28 Philip,Communication Skills(HL107) Sect 6 E7-L27 Aaron
Wed-18:00~18:30
Wed-18:30~18:00
Wed-19:00~19:30
Wed-19:30~19:00
Wed-20:00~20:30
Wed-20:30~20:00
Wed-21:00~21:30
Wed-21:30~21:00
Wed-22:00~22:30
Thr-9:00~9:30,Classical Mechanics(SE103) Sect 1 E7-224 H.S.Zoe,Classical Mechanicsb(SE103) Sect 1 E7-L22 K.S.Park
Thr-9:30~9:00,Classical Mechanics(SE103) Sect 1 E7-224 H.S.Zoe,Classical Mechanicsb(SE103) Sect 1 E7-L22 K.S.Park
Thr-10:00~10:30,Classical Mechanics(SE103) Sect 1 E7-224 H.S.Zoe,Classical Mechanicsb(SE103) Sect 1 E7-L22 K.S.Park,Classical Mechanics Lab(SE104) Sect 7 E2-219 Unknown1
Thr-10:30~10:00,General Chemistry I (on Matter)(SE117) Sect 2 E7-L22 C.H.Nam,Comparative Historya(HL101) Sect 2 E7-L21 D.R.Kim,Classical Mechanics Lab(SE104) Sect 7 E2-219 Unknown1,Writing.Reading.Speaking(HL111a) Sect 2 E7-235 T.H.Lim
Thr-11:00~11:30,General Chemistry I (on Matter)(SE117) Sect 2 E7-L22 C.H.Nam,Comparative Historya(HL101) Sect 2 E7-L21 D.R.Kim,Classical Mechanics Lab(SE104) Sect 7 E2-219 Unknown1,Writing.Reading.Speaking(HL111a) Sect 2 E7-235 T.H.Lim
Thr-11:30~11:00,General Chemistry I (on Matter)(SE117) Sect 2 E7-L22 C.H.Nam,Comparative Historya(HL101) Sect 2 E7-L21 D.R.Kim,Classical Mechanics Lab(SE104) Sect 7 E2-219 Unknown1,Writing.Reading.Speaking(HL111a) Sect 2 E7-235 T.H.Lim
Thr-12:00~12:30
Thr-12:30~12:00
Thr-13:00~13:30,Applied Calculus and Differential Equations(SE101a) Sect 3 E7-L22 S.Y.Ahn
Thr-13:30~13:00,Applied Calculus and Differential Equations(SE101a) Sect 3 E7-L22 S.Y.Ahn,Applied Calculus and Differential Equations(SE101a) Sect 2 E7-224 H.S.Kang,Writing.Reading.Speaking(HL111a) Sect 3 E7-G02 T.H.Lim
Thr-14:00~14:30,Applied Calculus and Differential Equations(SE101a) Sect 3 E7-L22 S.Y.Ahn,Applied Calculus and Differential Equations(SE101a) Sect 2 E7-224 H.S.Kang,Writing.Reading.Speaking(HL111a) Sect 3 E7-G02 T.H.Lim
Thr-14:30~14:00,Comparative Historya(HL101) Sect 1 E7-223 D.R.Kim,Applied Calculus and Differential Equations(SE101a) Sect 2 E7-224 H.S.Kang,Writing.Reading.Speaking(HL111a) Sect 3 E7-G02 T.H.Lim
Thr-15:00~15:30,Comparative Historya(HL101) Sect 1 E7-223 D.R.Kim,Applied Calculus and Differential Equations(SE101a) Sect 2 E7-224 H.S.Kang
Thr-15:30~15:00,Comparative Historya(HL101) Sect 1 E7-223 D.R.Kim,Applied Calculus and Differential Equations(SE101a) Sect 2 E7-224 H.S.Kang,Classical Mechanics Lab(SE104) Sect 6 E2-219 Unknown1
Thr-16:00~16:30,Communication Skills(HL107) Sect 5 E7-L28 Aaron,,Classical Mechanics Lab(SE104) Sect 6 E2-219 Unknown1
Thr-16:30~16:00,Communication Skills(HL107) Sect 5 E7-L28 Aaron,Writing.Reading.Speaking(HL111a) Sect 1 E7-G02 T.H.Lim,Classical Mechanics Lab(SE104) Sect 6 E2-219 Unknown1,Physical Education I: Taekwondo(HL105) Sect 5 S1-111 Ji-Hoon.Lee,Physical Education I: Taekwondo(HL105) Sect 6 S1-108 S.M.Kim
Thr-17:00~17:30,Communication Skills(HL107) Sect 5 E7-L28 Aaron,Writing.Reading.Speaking(HL111a) Sect 1 E7-G02 T.H.Lim,Classical Mechanics Lab(SE104) Sect 6 E2-219 Unknown1,Physical Education I: Taekwondo(HL105) Sect 5 S1-111 Ji-Hoon.Lee,Physical Education I: Taekwondo(HL105) Sect 6 S1-108 S.M.Kim
Thr-17:30~17:00,Communication Skills(HL107) Sect 5 E7-L28 Aaron,Writing.Reading.Speaking(HL111a) Sect 1 E7-G02 T.H.Lim,,Physical Education I: Taekwondo(HL105) Sect 5 S1-111 Ji-Hoon.Lee,Physical Education I: Taekwondo(HL105) Sect 6 S1-108 S.M.Kim
Thr-18:00~18:30,,,,Physical Education I: Taekwondo(HL105) Sect 5 S1-111 Ji-Hoon.Lee,Physical Education I: Taekwondo(HL105) Sect 6 S1-108 S.M.Kim
Thr-18:30~18:00,Physical Education I: Taekwondo(HL105) Sect 7 S1-111 Ji-Hoon.Lee,Physical Education I: Taekwondo(HL105) Sect 8 S1-108 S.M.Kim
Thr-19:00~19:30,Physical Education I: Taekwondo(HL105) Sect 7 S1-111 Ji-Hoon.Lee,Physical Education I: Taekwondo(HL105) Sect 8 S1-108 S.M.Kim
Thr-19:30~19:00,Physical Education I: Taekwondo(HL105) Sect 7 S1-111 Ji-Hoon.Lee,Physical Education I: Taekwondo(HL105) Sect 8 S1-108 S.M.Kim
Thr-20:00~20:30,Physical Education I: Taekwondo(HL105) Sect 7 S1-111 Ji-Hoon.Lee,Physical Education I: Taekwondo(HL105) Sect 8 S1-108 S.M.Kim
Thr-20:30~20:00
Thr-21:00~21:30
Thr-21:30~21:00
Thr-22:00~22:30
Fri-9:00~9:30,General Chemistry I (on Matter)(SE117) Sect 4 E7-L22 H.S.Cheong
Fri-9:30~9:00,General Chemistry I (on Matter)(SE117) Sect 4 E7-L22 H.S.Cheong
Fri-10:00~10:30,General Chemistry I (on Matter)(SE117) Sect 4 E7-L22 H.S.Cheong,Classical Mechanics Lab(SE104) Sect 2 E2-219 H.S.Zoe,Communication Skills(HL107) Sect 8 E7-L27 Unknown5
Fri-10:30~10:00,General Chemistry I (on Matter)(SE117) Sect 1 E7-L22 C.H.Nam,Classical Mechanics Lab(SE104) Sect 2 E2-219 H.S.Zoe,Communication Skills(HL107) Sect 8 E7-L27 Unknown5
Fri-11:00~11:30,General Chemistry I (on Matter)(SE117) Sect 1 E7-L22 C.H.Nam,Classical Mechanics Lab(SE104) Sect 2 E2-219 H.S.Zoe,Communication Skills(HL107) Sect 8 E7-L27 Unknown5
Fri-11:30~11:00,General Chemistry I (on Matter)(SE117) Sect 1 E7-L22 C.H.Nam,Classical Mechanics Lab(SE104) Sect 2 E2-219 H.S.Zoe,Communication Skills(HL107) Sect 8 E7-L27 Unknown5
Fri-12:00~12:30
Fri-12:30~12:00
Fri-13:00~13:30,Applied Calculus and Differential Equations(SE101a) Sect 3 E7-L22 S.Y.Ahn,Applied Calculus and Differential Equations(SE101a) Sect 4 E7-224 K.J.Han
Fri-13:30~13:00,Applied Calculus and Differential Equations(SE101a) Sect 3 E7-L22 S.Y.Ahn,Applied Calculus and Differential Equations(SE101a) Sect 4 E7-224 K.J.Han
Fri-14:00~14:30,Applied Calculus and Differential Equations(SE101a) Sect 3 E7-L22 S.Y.Ahn,Applied Calculus and Differential Equations(SE101a) Sect 4 E7-224 K.J.Han
Fri-14:30~14:00,Applied Calculus and Differential Equations(SE101a) Sect 3 E7-L22 S.Y.Ahn,Applied Calculus and Differential Equations(SE101a) Sect 4 E7-224 K.J.Han
Fri-15:00~15:30,Classical Mechanics(SE103) Sect 2 E7-224 H.S.Zoe
Fri-15:30~15:00,Classical Mechanics(SE103) Sect 2 E7-224 H.S.Zoe,Classical Mechanicsa(SE103) Sect 1 E7-223 C.S.Yoon
Fri-16:00~16:30,Classical Mechanics(SE103) Sect 2 E7-224 H.S.Zoe,Classical Mechanicsa(SE103) Sect 1 E7-223 C.S.Yoon
Fri-16:30~16:00,,Classical Mechanicsa(SE103) Sect 1 E7-223 C.S.Yoon
Fri-17:00~17:30
Fri-17:30~17:00
Fri-18:00~18:30
Fri-18:30~18:00
Fri-19:00~19:30
Fri-19:30~19:00
Fri-20:00~20:30
Fri-20:30~20:00
Fri-21:00~21:30
Fri-21:30~21:00
Fri-22:00~22:30
Timetable for grade 2
Mon-9:00~9:30,Cell Biology(SE212a) Sect 1 E7-242 Dae-Hwan.Kim,Cell Biology(SE212a) Sect 4 E7-241 J.A.Jo,Philosophical Traditions in East and Westa(HL204) Sect 1 E7-L21 N.D.Kim
Mon-9:30~9:00,Cell Biology(SE212a) Sect 1 E7-242 Dae-Hwan.Kim,Cell Biology(SE212a) Sect 4 E7-241 J.A.Jo,Philosophical Traditions in East and Westa(HL204) Sect 1 E7-L21 N.D.Kim
Mon-10:00~10:30,Cell Biology(SE212a) Sect 1 E7-242 Dae-Hwan.Kim,Cell Biology(SE212a) Sect 4 E7-241 J.A.Jo,Philosophical Traditions in East and Westa(HL204) Sect 1 E7-L21 N.D.Kim
Mon-10:30~10:00,Cell Biology(SE212a) Sect 3 E7-L22 J.A.Jo
Mon-11:00~11:30,Cell Biology(SE212a) Sect 3 E7-L22 J.A.Jo
Mon-11:30~11:00,Cell Biology(SE212a) Sect 3 E7-L22 J.A.Jo
Mon-12:00~12:30
Mon-12:30~12:00
Mon-13:00~13:30,English for Science Leaders I(HL203) Sect 3 E7-L28 Anna,Seminar for Transdisiplinary Studies(HL270a) Sect 1 E2-215 G.Ogan
Mon-13:30~13:00,English for Science Leaders I(HL203) Sect 3 E7-L28 Anna,Seminar for Transdisiplinary Studies(HL270a) Sect 1 E2-215 G.Ogan,Linear Algebra(SE201c) Sect 2 E7-L22 S.Y.Ahn,Linear Algebra(SE201c) Sect 3 E7-L21 H.I.Lim
Mon-14:00~14:30,English for Science Leaders I(HL203) Sect 3 E7-L28 Anna,Seminar for Transdisiplinary Studies(HL270a) Sect 1 E2-215 G.Ogan,Linear Algebra(SE201c) Sect 2 E7-L22 S.Y.Ahn,Linear Algebra(SE201c) Sect 3 E7-L21 H.I.Lim
Mon-14:30~14:00,English for Science Leaders I(HL203) Sect 3 E7-L28 Anna,Seminar for Transdisiplinary Studies(HL270a) Sect 1 E2-215 G.Ogan,Linear Algebra(SE201c) Sect 2 E7-L22 S.Y.Ahn,Linear Algebra(SE201c) Sect 3 E7-L21 H.I.Lim
Mon-15:00~15:30,Introduction to Probability and Mathematical Statistics with R(SE206a) Sect 2 E7-241 Joo-Han.Kim,Data Structure(SE274) Sect 1 E3-112 S.J.Kim
Mon-15:30~15:00,Introduction to Probability and Mathematical Statistics with R(SE206a) Sect 2 E7-241 Joo-Han.Kim,Data Structure(SE274) Sect 1 E3-112 S.J.Kim,Introduction to Programming (Lecture)(SE213a) Sect 3 E7-L21 D.H.Shin
